naptanId,commonName,latitude,longitud
490G00014874,Wood Lane,51.47624,-0.33116
490G00018012,Bovingdon Road,51.47392,-0.19195
490G000392,Argyle Road / Avondale Avenue,51.61337,-0.18614
490000257M,Wembley Park Station,51.56367,-0.2789
490001067Q,City Thameslink Station,51.51689,-0.10373
490G00003187,Wolsey Crescent,51.34723,-0.01206
490G00003424,Ashchurch Terrace,51.50188,-0.24183
490G00003711,Beaconsfield Road,51.54906,-0.24372
490G00004084,Blackwall Tunnel,51.51126,-0.00906
490G00004419,Bromley Magistrates Court,51.40796,0.0114
490G00004486,Broomfield Lane,51.61499,-0.10978
490G00004692,Cambrian Community Centre,51.45393,-0.29389
490G00005205,Centre Common Road / War Memorial,51.41302,0.07351
490G00006242,Duncombe Hill,51.44711,-0.04196
490G00006792,Fendall Street,51.49568,-0.07824
490G00007745,Ham Street,51.43957,-0.31319
490G00008376,Horse Guards Parade,51.50438,-0.12652
490G00009238,Millmarsh Lane,51.65908,-0.0298
490G00009419,Orchard Village,51.52864,0.16786
490G00009713,Masefield Close,51.46859,0.18612
490G00011679,Rosebery Avenue,51.52192,-0.11172
490G00012994,Summers Lane,51.61159,-0.16277
490G00013496,Ingleby Way,51.42147,0.06291
490000012J,Balham Station  / Balham Station Road,51.44302,-0.15091
490000245A,Upton Park Station,51.53467,0.03538
490G00002296,Westwood Road,51.56565,0.10549
490G00002403,Southend Lane,51.429,-0.01405
490G00003165,Middleton Road,51.53977,-0.0703
490G00004404,Brockwell Park Gardens,51.44657,-0.1049
490G00004799,Carlton Grove,51.47393,-0.06175
490G00005965,Darling Row,51.52138,-0.05587
490G00007402,Staveley Road,51.48077,-0.26144
490G00007839,Harrington Road,51.49426,-0.17864
490G00008132,Higham Station Avenue,51.60705,-0.01722
490G00009307,Longfield Estate,51.4925,-0.07434
490G00009818,Merrimans Corner / Harlington Road,51.52237,-0.4466
490G00010408,North Street,51.53769,0.07481
490G00012194,Slades Drive,51.42772,0.07619
490G00014020,Vauxhall Cross,51.48786,-0.12338
490G00015150,Bromley Road / Lewisham Town Hall,51.44339,-0.0203
490G00015269,Bromley Lane / Chislehurst War Memorial,51.41292,0.07729
490G00015367,Lady Somerset Road,51.55381,-0.14395
490G000277,Wolves Lane Cemetery,51.60381,-0.10388
490001132A,Hampton Station,51.41579,-0.37125
490001184A,Loughborough Junction Station,51.46583,-0.10263
490001273E,Stoke Newington Station,51.56461,-0.07343
490G00003730,Beaumont Road,51.52506,0.02996
490G00005693,Cranbourne Road,51.59595,-0.41342
490G00006564,Empire Parade,51.60949,-0.08564
490G00006836,Finchley High Road,51.60065,-0.17486
490G00006839,Fifth Avenue,51.52717,-0.21289
490G00007596,Poultry / Bank Station,51.51359,-0.0913
490G00007732,Cross Street,51.42665,-0.35616
490G00008490,Inverforth House,51.56384,-0.18007
490G00009225,Liverpool Road / Chapel Market,51.53451,-0.1082
490G00009338,Longthornton Road,51.40987,-0.14147
490G00009580,Manor Road,51.40773,-0.02649
490G00011205,Princes Avenue,51.38241,-0.28497
490G00012680,Stewart Close,51.42852,-0.38551
490G00013908,Union Road,51.47245,-0.13474
490G00013929,Upper Beulah Hill,51.41267,-0.0888
490G000355,Occupation Road,51.5065,-0.3195
490G000932,Archway Station  / Holloway Road,51.56536,-0.13413
2400A019210A,Darent Valley Hospital,51.435374,0.25973
490015162M,Swiss Cottage Station,51.54229,-0.17532
490G00004435,Bromley Town Hall,51.40624,0.01781
490G00005634,Cottesbrook Street,51.48031,-0.04126
490G00005989,Clement Gardens,51.49724,-0.42907
490G00008665,Bromley Civic Centre,51.40531,0.0188
490G00008729,John Perrin Place,51.57728,-0.29218
490G00008948,Langley Avenue,51.37586,-0.22261
490G00009083,Lenham Road,51.47823,0.13668
490G00009147,Lichfield Road,51.46746,-0.401
490G00012364,Southwood Road,51.50213,0.11272
490G00014381,Wembley Hill Road,51.5588,-0.29091
490G00014701,Pound Lane,51.5486,-0.23995
490G00015358,Long Lane,51.462,0.15333
490G00020151,Here East,51.5487,-0.02296
490G000694,Oxford Circus Stn  / Margaret Street,51.51594,-0.14222
490G000895,Durants Road,51.65032,-0.04673
HUBCLJ,Clapham Junction,51.463724,-0.168997
490000014A,Barbican Station,51.5203,-0.0977
490000103F,Hatton Cross Station,51.46734,-0.42285
490G00000498,Windmill Road,51.49264,-0.25809
490G00003070,Clapham Park Road,51.46051,-0.12907
490G00003740,Beckenham High Street / Kelsey Square,51.40673,-0.0281
490G00004406,Brodrick Road,51.44129,-0.16577
490G00004529,Brunswick Avenue,51.5685,0.27031
490G00005299,Church Road,51.42479,0.10605
490G00007807,Harley Street,51.52317,-0.14957
490G00008360,Hornsey Lane,51.57525,-0.12674
490G00009017,Lawn Road,51.55327,-0.16091
490G00010245,Newport Road,51.48033,-0.45958
490G00011094,Vauxhall Bridge Road,51.48941,-0.12778
490G00011323,Queens Avenue,51.59593,-0.31255
490G00014978,Wyndcliff Road,51.47939,0.02541
490G00015403,Dunkery Road / Ravensworth Road,51.42878,0.04912
490G000293,Plumstead High St / the Plumstead Centre,51.48661,0.09601
490G000813,Victoria Coach Station,51.49267,-0.14922
490G00092381,Athelney Street,51.43397,-0.02249
490G00004972,Champion Grove,51.46624,-0.0853
490G00005942,Dalrymple Road,51.45694,-0.03554
490G00006257,Frimley Close,51.35212,-0.01054
490G00006520,Elms Road / Windmill on the Common,51.45659,-0.14385
490G00007152,Geddes Place,51.45702,0.14758
490G00008591,Julien Road,51.49777,-0.31322
490G00009066,Leeside Road,51.6063,-0.05405
490G00011692,Rosehill Park West,51.37996,-0.19189
490G00012142,Sidcup Road,51.45057,0.03113
490G00012333,South Road / Fulwell,51.43581,-0.34943
490G00012400,Springfield Road,51.40806,-0.10006
490G00012687,St Francis Road,51.48669,0.17076
490G00012833,Stockwell Green,51.46837,-0.11884
490G00013383,Headstone Drive,51.59323,-0.34667
490G00016617,Central Way / Thamesmead Town Centre,51.50597,0.10671
490G00019056,Mayplace Rd West / Bexleyheath Clock Twr,51.45688,0.14798
490G000417,Mitcham Road / Tooting Broadway Stn,51.42671,-0.16621
490G000797,Waddon Station,51.36706,-0.11614
910GMWRWSTN,Meridian Water Rail Station,51.610102,-0.050898
037G0162,Coleridge Crescent West,51.480645,-0.516312
490000064A,Earls Court Station,51.49179,-0.19228
490000091G,Great Portland Street Station,51.5239,-0.14387
490000151L,Morden Station,51.402,-0.19492
490G00003692,Goldfinch Road,51.49838,0.08896
490G00003801,Bedfont Lakes,51.44622,-0.44084
490G00005086,Hobury Street / Worlds End,51.48244,-0.17915
490G00005687,Cowgate Road,51.53453,-0.3472
490G00006004,Deansbrook Road,51.60772,-0.2756
490G00006279,Castlebar Road,51.51726,-0.30646
490G00006324,Eastbrook School,51.5522,0.16313
490G00008327,Homerton Hospital,51.54967,-0.0452
490G00009135,Leyton Green Road,51.57768,-0.00835
490G00009702,Staines Road / Martindale Road,51.464,-0.38361
490G00010844,Randall Avenue,51.55923,-0.24446
490G00010912,Peninsular Park Road,51.49006,0.02208
490G00013297,Chippenham Road / Shirland Road,51.52744,-0.19715
490G00015343,Hampton Road East,51.4358,-0.37687
490G000785,Wemborough Road,51.6064,-0.30008
490G000839,Windmill Road,51.48639,-0.30814
490001078P,Crystal Palace Station,51.41729,-0.07367
490001344H,Woolwich Arsenal Station,51.4902,0.06896
490G00005188,Chippenham Road,51.52755,-0.19653
490G00005442,Cloister Gardens,51.61719,-0.2613
490G00005576,Coombe Road,51.4309,-0.06502
490G00006224,Duke of York Square,51.49114,-0.1605
490G00006578,Enfield Civic Centre,51.65391,-0.08069
490G00006593,Englefield Road,51.54281,-0.08456
490G00007619,Hackney Baths,51.55096,-0.0525
490G00007679,Hall Road / Maida Vale,51.52895,-0.18034
490G00008535,Jamaica Street,51.517,-0.04842
490G00011557,Richmond Circus,51.46507,-0.29786
490G00011596,Riverdale Road,51.44467,0.13493
490G00011850,Safari Cinema,51.58663,-0.33229
490G00012946,St Stephens Avenue,51.50173,-0.23145
490G00013797,Tring Avenue,51.54986,-0.28164
490G00014327,Weald Lane,51.6032,-0.33869
490G000847,Wales Farm Road,51.52367,-0.25769
490G000892,London Road / Morden Station,51.40241,-0.19381
490G00003608,Barking Community Hospital,51.54023,0.0998
490G00004092,Blanchedowne,51.46303,-0.09074
490G00004975,Chancery Lane,51.40653,-0.01955
490G00006266,Dunton Road,51.48886,-0.07735
490G00006272,Durham Road,51.56208,-0.11094
490G00006337,East End Road,51.59791,-0.19734
490G00007610,Gurney Road,51.53335,-0.40306
490G00008474,Belmont Lane / Imperial Way,51.42627,0.07351
490G00009667,Markhouse Avenue,51.57925,-0.03061
490G00010101,Thirlmere Gardens,51.61562,-0.44093
490G00010725,Pagoda Avenue,51.46833,-0.29501
490G00010963,Petergate,51.4633,-0.18367
490G00012146,Sidewood Road,51.44156,0.07953
490G00013509,Colebert Avenue,51.52464,-0.04884
490G00013565,Eveline Road,51.41027,-0.16209
490G000231,Mount Pleasant Road,51.4512,-0.01678
490G000272,United States Embassy,51.48328,-0.13365
490G000735,Samuel Street,51.49162,0.05148
490G000960,Plumstead High Street / Plumstead Stn,51.48978,0.08567
HUBWCY,West Croydon,51.378786,-0.101939
490001043K,Caledonian Road & Barnsbury Station,51.54344,-0.11765
490003156F,Finchley Central,51.60206,-0.19384
490015567H,Wood Green Station,51.59659,-0.10995
490G00003157,Albert Road,51.5754,0.1883
490G00003311,Anchor Street,51.49158,-0.06062
490G00003493,Fairfield South,51.40773,-0.29907
490G00004492,Broomhill Road,51.45503,-0.19717
490G00004557,Buckingham Road,51.56052,-0.00966
490G00006007,Horseferry Road,51.49572,-0.12544
490G00006026,Delamere Road,51.51321,-0.39119
490G00006228,Cadogan Gardens / Sloane Square,51.49202,-0.15901
490G00008897,Ladbroke Grove Sainsbury's,51.52558,-0.21597
490G00010343,Windmill Road,51.38752,-0.09524
490G00011001,Ron Leighton Way,51.53553,0.05136
490G00011112,Poplar Mount,51.49019,0.15876
490G00012821,Stoats Nest Village,51.32329,-0.12895
490G00013917,Uphill Road,51.61833,-0.24489
490G00014376,Lakeside Way,51.55791,-0.28545
490G00019398,Oaks Park,51.33398,-0.16787
490G000699,Parsons Green Lane / Fulham Library,51.47773,-0.20162
490000214B,South Ruislip Station,51.5573,-0.39537
490G00000348,Barnehurst Avenue,51.47118,0.16134
490G00003221,The Petchey Academy,51.5525,-0.07057
490G00003519,River Drive,51.56982,0.25659
490G00004110,Eynsham Drive / Blithdale Road,51.48956,0.10784
490G00004202,Abney Park,51.56226,-0.07828
490G00005937,Dalling Road,51.49298,-0.23523
490G00006377,Manor Road / North Sheen Station,51.4618,-0.28747
490G00007625,Shoreditch Church,51.52749,-0.07679
490G00009105,Lewisham Centre,51.46088,-0.01058
490G00009919,Mill Road,51.44137,-0.35389
490G00010425,Northwick Park Hospital,51.57644,-0.32418
490G000105,Bishops Bridge Road / Westbourne Terrace,51.51775,-0.18136
490G00012693,St George's Circus,51.49884,-0.10393
490G00013632,Thornton Heath Pond,51.39284,-0.11428
490G00014393,Wentworth Road,51.49562,-0.39697
490G000726,Meadow Road,51.53622,0.10271
490G000819,Waterloo Bridge / South Bank,51.50626,-0.115
490G000868,Sloane Street / Sloane Square Station,51.49333,-0.15799
490000053B,Cockfosters Station,51.65151,-0.14976
490001156B,Hounslow Station,51.46306,-0.36278
490G00003484,Auriol Drive,51.55225,-0.45155
490G00003598,Barrhill Road,51.44078,-0.12557
490G00003973,Trinity Place,51.45723,0.13998
490G00005554,Connaught Gardens,51.39724,-0.18658
490G00006920,Forest Hill Fire Station,51.44223,-0.04513
490G00007323,Gospatrick Road,51.60181,-0.09121
490G00007522,Grenville Road,51.34443,-0.01742
490G00008123,Heysham Road,51.57728,-0.08349
490G00008529,Jack Dash House,51.49965,-0.01189
490G00009302,Long Elmes,51.60485,-0.34011
490G00010393,Northover,51.42812,0.01356
490G00010785,Park Lane,51.56505,0.19401
490G00013784,Tremadoc Road,51.46232,-0.12917
490G00014592,Whitehall School,51.54059,-0.48177
490G00020105,Portman Square,51.51674,-0.15513
490G000482,Danemead Grove,51.55602,-0.3617
490G000738,Selfridges,51.51399,-0.15234
490G000906,Tooting Broadway  / Sth Thames College,51.42723,-0.16879
490000023BA,Blackfriars Station,51.51221,-0.10261
490000247D,Vauxhall Bus Station,51.48548,-0.12409
490001119W,Gospel Oak Station,51.55478,-0.15167
490G00000343,Buckingham Road,51.53604,-0.24607
490G00005308,Church Street,51.53576,0.00745
490G00005521,Commerce Road / Brentford Lock,51.48279,-0.31324
490G00005599,Corbet Close,51.37783,-0.15888
490G00006356,Kemsing Road,51.48639,0.01623
490G00006449,First Avenue / Bush Hill Park,51.64079,-0.06908
490G00007560,Grovelands Road,51.33315,-0.1231
490G00007629,Hadden Road,51.49123,0.09001
490G00007685,Cooks Ferry Roundabout,51.61259,-0.03443
490G00008670,Kenton Road,51.58718,-0.30728
490G00013647,Thrale Road,51.42372,-0.14209
490G00014399,West Barnes Level Crossing,51.40151,-0.23703
490G00014406,Westbourne Terrace,51.51768,-0.18114
490G00016293,Fountayne Road,51.56579,-0.0639
490G00017847,Churchill Place,51.50454,-0.0143
490G00018379,Manford Way,51.61164,0.09781
490G000607,Imperial War Museum,51.49696,-0.10916
490001180W,Limehouse Station,51.51272,-0.04052
490002041A,Gravel Hill Tram Stop,51.35476,-0.04331
490G00003002,Broadfields Avenue,51.62171,-0.27342
490G00004940,Central Way,51.45996,-0.41296
490G00005236,Christchurch Road / Purley Hospital,51.34067,-0.11336
490G00005874,Crystal Palace Road,51.45073,-0.07633
490G00007059,Fullwell Cross,51.59256,0.08418
490G00007653,Leyton Sports Ground,51.56801,-0.00857
490G00009171,Lincoln Road,51.46502,0.18893
490G00009359,Lord's Cricket Ground,51.53045,-0.16966
490G00011341,Queensmere Road,51.4392,-0.22429
490G00011941,Scarborough Road,51.63737,-0.04588
490G00011971,Sedgefield Crescent,51.60951,0.23469
490G00012635,St Barnabas Hall,51.42593,0.00442
490G00013664,Tiffin School / London Road,51.41075,-0.29599
490G00013801,Trinity Church,51.48154,0.07373
490G000346,Stephen Street,51.51807,-0.13158
490G000466,Colyton Close,51.55144,-0.31366
490G000823,Westbourne Park Bus Garage,51.52224,-0.2017
490000155W,New Cross Station,51.47568,-0.03122
490005445D,Fulwell Station,51.43388,-0.34629
490G00003667,Basildon Avenue,51.59612,0.07216
490G00005063,Royal Hospital Chelsea,51.48911,-0.15499
490G00006091,Dockhead,51.49998,-0.07269
490G00006296,Ealing Police Station,51.51228,-0.31068
490G00006587,Enfield Town / Church Street,51.65221,-0.08306
490G00006660,Evelyn Road,51.4664,-0.29785
490G00008159,Highgate Group Practice,51.57765,-0.15282
490G00008749,King George Sailing Club,51.63708,-0.01663
490G00008927,Lancaster Avenue,51.43719,-0.1054
490G00009689,Marquis of Granby,51.47579,-0.03532
490G00009923,Millwall Football Ground,51.48601,-0.05447
490G00010464,Nutfield Gardens,51.56222,0.10497
490G00014095,Vine Street,51.54492,-0.47751
490G00014928,Woolwich Ferry,51.49346,0.06222
490G000216,Neville Drive,51.57841,-0.17881
490004392B,Brockley Station,51.46337,-0.03592
490G00003108,Addison Way,51.58793,-0.19977
490G00003848,Bell Green / Southend Lane,51.42961,-0.03724
490G00004631,Charville Library,51.53517,-0.4271
490G00005526,Commercial Way,51.48124,-0.06076
490G00005745,Crescent Road,51.48788,0.07315
490G00006415,Essex Road,51.54003,-0.09499
490G00007353,Grange Road,51.50909,-0.30528
490G00007803,Harlesden Jubilee Clock,51.53603,-0.24771
490G00008636,Kennard Street,51.50124,0.05351
490G00010248,Newquay Road,51.43709,-0.01855
490G00011411,Ramsden Road,51.45096,-0.15539
490G00011686,Rosebery Avenue,51.52304,-0.11169
490G00013235,The Avenue,51.4802,-0.41041
490G00013899,Underhill Road,51.44352,-0.066
490G00018654,Eltham Station  / Lassa Road,51.45421,0.05131
490G00019014,Beaufort Street / King's Road,51.48407,-0.17549
490G000883,Long Road / Clapham Common,51.4611,-0.14036
490000119P,Hyde Park Corner Station,51.5026,-0.15376
490G00003494,Avenue Road,51.41156,-0.05477
490G00004114,Bloomsbury Square,51.5186,-0.12172
490G00008776,Kingsford Way,51.51588,0.05503
490G00009530,Malpas Road,51.47162,-0.03038
490G00009952,Mitcham Police Station,51.39941,-0.16525
490G00010117,Mulgrave Road,51.48422,-0.2058
490G00011352,Queens Road,51.36377,-0.15133
490G00011999,Ilford Fire Station,51.56231,0.08948
490G00012086,Bellegrove Road / Sherwood Road,51.46543,0.08889
490G00012985,Galveston Road,51.45663,-0.20326
490G00014145,Walnut Tree Road,51.56135,0.13652
490G00014539,Roman Catholic Church of St Cedd,51.56597,0.10647
490G00014553,Wharfdale Road / London Canal Museum,51.53359,-0.12143
490G00018572,St Augustine's Church,51.43362,0.02087
490G00019816,Highfield Avenue,51.56342,-0.29221
490G00004980,Chandos Road,51.59615,-0.1711
490G00005793,Old Palace of John Whitgift School,51.35908,-0.0799
490G00006892,Footscray Rugby Club,51.44171,0.06812
490G00006983,Frances Street,51.4929,0.05393
490G00007244,Gloucester Avenue,51.53739,-0.14769
490G00007245,Cranbrook Primary School,51.57176,0.05543
490G00007316,Gorringe Park Avenue,51.41732,-0.162
490G00007598,Coley Street,51.52373,-0.11512
490G00007820,Harmondsworth Lane,51.4897,-0.47415
490G00008398,Fair Street,51.46927,-0.3601
490G00008607,Galloway Road,51.50638,-0.23927
490G00010424,Northwick Avenue,51.57956,-0.32248
490G00010609,The Orange Tree,51.63042,-0.19734
490G00010878,Peckham Library,51.47471,-0.06891
490G00011016,Civic Centre,51.45489,0.15438
490G00013783,Trelawney Road,51.60319,0.08966
490G00014014,Vassall Road,51.478,-0.10289
490G00019710,Archway Road,51.56653,-0.133
490G000601,Hounslow Bus Station,51.47119,-0.35519
HUBKGX,King's Cross & St Pancras International,51.531683,-0.123538
490015162L,Swiss Cottage Stn  /  Finchley Road,51.54315,-0.17525
490G00005528,The Design Museum,51.49855,-0.20082
490G00005830,Crowborough Road,51.42267,-0.15835
490G00006083,Roehampton University / Main Entrance,51.45872,-0.24316
490G00006419,Edge Hill,51.41999,-0.223
490G00006656,Eton Road,51.55336,0.09404
490G00007493,Greenstead Avenue,51.60711,0.0407
490G00007927,Hawley Road,51.54212,-0.14205
490G00008424,Hunters Grove,51.59074,-0.30942
490G00008507,Crossharbour Asda,51.4945,-0.01381
490G00009205,Lister Hospital,51.48635,-0.1508
490G00011516,Regent Street / St James's,51.50894,-0.13423
490G00011993,Selsdon Library,51.34233,-0.06419
490G00012535,St Andrew's Church,51.57021,0.05686
490G00013080,Sutton Park Road,51.36074,-0.19539
490G00013083,Suttons Avenue,51.5553,0.20771
490G00013628,Thornhill Road,51.37892,-0.3022
490G00013876,Twickenham Tesco,51.45904,-0.33971
490G00014260,Washington Road,51.48024,-0.23708
490000032X,Bromley By Bow Station,51.52422,-0.01116
490001175HC,Ladywell Station,51.45646,-0.02115
490013518W1,Therapia Lane Tram Stop,51.3861,-0.13133
490G00002320,Athenaeum Road,51.63124,-0.17537
490G00003426,Ashen Vale,51.34748,-0.05207
490G00003950,The Bethlem Royal Hospital,51.38045,-0.0276
490G00006741,Farm Close,51.53655,0.16192
490G00008209,Hillcrest Road,51.37151,0.0971
490G00011761,Kensington Palace,51.50224,-0.18776
490G00011823,Victoria Park Road,51.53762,-0.04485
490G00012483,The Greenway,51.46634,-0.37837
490G00012669,Stepney Methodist Church,51.51328,-0.04467
490G00012933,Streatham / St Leonard's Church,51.42842,-0.13183
490G00013102,Swanage Road,51.60278,-0.00301
490G00013900,Underhill Road,51.45389,-0.06976
490G00014813,Woodberry Grove,51.61129,-0.1792
490G00019865,Great Smith Street / Westminster Abbey,51.49869,-0.13144
